prompt_id,left_model,right_model,left_phase,right_phase,left_repetition,right_repetition,left_row_index,right_row_index,pair_type,cosine_similarity,model_pair,embedding_correlation,run_label,run_order
rewrite_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,47,247,cross-model agreement,0.9810133395631669,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9806310950749648,Cold 0,0
rewrite_008,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,147,247,cross-model agreement,0.9778662440897079,gpt-4.1-mini vs gpt-5.4,0.9774178785820508,Cold 0,0
rewrite_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,347,447,cross-model agreement,0.9786581765441552,DeepSeek-V4-Flash vs gpt-5.4,0.9782015138231934,Warm 1,1
rewrite_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,347,547,cross-model agreement,0.9815507962964024,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9811582764802823,Warm 1,1
rewrite_008,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,447,547,cross-model agreement,0.9784887507308262,gpt-4.1-mini vs gpt-5.4,0.978028375863174,Warm 1,1
rewrite_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,647,747,cross-model agreement,0.9778447537244963,DeepSeek-V4-Flash vs gpt-5.4,0.9774066374278468,Warm 2,2
rewrite_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,647,847,cross-model agreement,0.9808429799945961,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9804664551017181,Warm 2,2
rewrite_008,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,747,847,cross-model agreement,0.9776689745753349,gpt-4.1-mini vs gpt-5.4,0.9772272910624336,Warm 2,2
rewrite_009,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,48,148,cross-model agreement,0.9672822311047496,DeepSeek-V4-Flash vs gpt-5.4,0.9667423966121949,Cold 0,0
rewrite_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,48,248,cross-model agreement,0.9716206492550516,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9711559505333249,Cold 0,0
rewrite_009,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,148,248,cross-model agreement,0.9670246544244915,gpt-4.1-mini vs gpt-5.4,0.9664804479823397,Cold 0,0
rewrite_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,348,448,cross-model agreement,0.968638289366979,DeepSeek-V4-Flash vs gpt-5.4,0.9680768869896926,Warm 1,1
rewrite_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,348,548,cross-model agreement,0.9728078894774755,DeepSeek-V4-Flash vs gpt-4.1-mini,0.972324560173441,Warm 1,1
rewrite_009,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,448,548,cross-model agreement,0.9683911409562219,gpt-4.1-mini vs gpt-5.4,0.9678251995104942,Warm 1,1
rewrite_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,648,748,cross-model agreement,0.9668458008834228,DeepSeek-V4-Flash vs gpt-5.4,0.9663154479912692,Warm 2,2
rewrite_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,648,848,cross-model agreement,0.9712383474976319,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9707818470627112,Warm 2,2
rewrite_009,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,748,848,cross-model agreement,0.9665848726016244,gpt-4.1-mini vs gpt-5.4,0.9660502211477758,Warm 2,2
rewrite_010,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,49,149,cross-model agreement,0.9786832669632624,DeepSeek-V4-Flash vs gpt-5.4,0.9782187426974753,Cold 0,0
rewrite_010,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,49,249,cross-model agreement,0.9815726237906477,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9811733196087652,Cold 0,0
rewrite_010,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,149,249,cross-model agreement,0.9785140372441304,gpt-4.1-mini vs gpt-5.4,0.9780457389522879,Cold 0,0
rewrite_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,349,449,cross-model agreement,0.9794889208840704,DeepSeek-V4-Flash vs gpt-5.4,0.9790192615439357,Warm 1,1
rewrite_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,349,549,cross-model agreement,0.9822733320832657,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9818696105339727,Warm 1,1
rewrite_010,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,449,549,cross-model agreement,0.9793259916485525,gpt-4.1-mini vs gpt-5.4,0.9788525187372364,Warm 1,1
rewrite_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,649,749,cross-model agreement,0.9784988652008443,DeepSeek-V4-Flash vs gpt-5.4,0.9780407698746006,Warm 2,2
rewrite_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,649,849,cross-model agreement,0.9814121952625284,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9810184365835048,Warm 2,2
rewrite_010,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,749,849,cross-model agreement,0.9783281944605411,gpt-4.1-mini vs gpt-5.4,0.9778663755126437,Warm 2,2
summary_001,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,50,150,cross-model agreement,0.9736395873899331,DeepSeek-V4-Flash vs gpt-5.4,0.973128818272546,Cold 0,0
summary_001,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,50,250,cross-model agreement,0.977131071012801,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9766902684002449,Cold 0,0
summary_001,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,150,250,cross-model agreement,0.9734306548659144,gpt-4.1-mini vs gpt-5.4,0.9729157419148029,Cold 0,0
summary_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,350,450,cross-model agreement,0.9748531083682187,DeepSeek-V4-Flash vs gpt-5.4,0.9743377828389532,Warm 1,1
summary_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,350,550,cross-model agreement,0.9781938306957825,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9777491755310258,Warm 1,1
summary_001,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,450,550,cross-model agreement,0.974653636016776,gpt-4.1-mini vs gpt-5.4,0.9741341318387678,Warm 1,1
summary_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,650,750,cross-model agreement,0.9733570168731251,DeepSeek-V4-Flash vs gpt-5.4,0.9728540342268767,Warm 2,2
summary_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,650,850,cross-model agreement,0.9768834665129505,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9764493976047848,Warm 2,2
summary_001,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,750,850,cross-model agreement,0.9731458837489814,gpt-4.1-mini vs gpt-5.4,0.9726388180955119,Warm 2,2
summary_002,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,51,151,cross-model agreement,0.9790225617241851,DeepSeek-V4-Flash vs gpt-5.4,0.9785786609511009,Cold 0,0
summary_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,51,251,cross-model agreement,0.9818677624389952,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9814862603987573,Cold 0,0
summary_002,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,151,251,cross-model agreement,0.978855984483147,gpt-4.1-mini vs gpt-5.4,0.9784084725590277,Cold 0,0
summary_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,351,451,cross-model agreement,0.9799591801472325,DeepSeek-V4-Flash vs gpt-5.4,0.9795165932883424,Warm 1,1
summary_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,351,551,cross-model agreement,0.9826821796151467,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9823018231156148,Warm 1,1
summary_002,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,451,551,cross-model agreement,0.9797999319865598,gpt-4.1-mini vs gpt-5.4,0.979353745599474,Warm 1,1
summary_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,651,751,cross-model agreement,0.9788440081033086,DeepSeek-V4-Flash vs gpt-5.4,0.9784064552699896,Warm 2,2
summary_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,651,851,cross-model agreement,0.9817124533608619,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9813364263739204,Warm 2,2
summary_002,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,751,851,cross-model agreement,0.9786760348305819,gpt-4.1-mini vs gpt-5.4,0.9782349206139862,Warm 2,2
summary_003,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,52,152,cross-model agreement,0.970506742915282,DeepSeek-V4-Flash vs gpt-5.4,0.9700275843851353,Cold 0,0
summary_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,52,252,cross-model agreement,0.9744421698602174,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9740300712605686,Cold 0,0
summary_003,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,152,252,cross-model agreement,0.9702739985855775,gpt-4.1-mini vs gpt-5.4,0.9697909425282559,Cold 0,0
summary_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,352,452,cross-model agreement,0.9716131917693127,DeepSeek-V4-Flash vs gpt-5.4,0.9711133881201065,Warm 1,1
summary_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,352,552,cross-model agreement,0.9754090925709786,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9749791635343819,Warm 1,1
summary_003,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,452,552,cross-model agreement,0.9713889964804266,gpt-4.1-mini vs gpt-5.4,0.9708851352227476,Warm 1,1
summary_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,652,752,cross-model agreement,0.9701525668582428,DeepSeek-V4-Flash vs gpt-5.4,0.9696821543434297,Warm 2,2
summary_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,652,852,cross-model agreement,0.9741325220103201,DeepSeek-V4-Flash vs gpt-4.1-mini,0.973727980859838,Warm 2,2
summary_003,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,752,852,cross-model agreement,0.9699170890023603,gpt-4.1-mini vs gpt-5.4,0.9694428467833466,Warm 2,2
summary_004,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,53,153,cross-model agreement,0.9778835268396612,DeepSeek-V4-Flash vs gpt-5.4,0.9774203642954759,Cold 0,0
summary_004,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,53,253,cross-model agreement,0.9807722182543303,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9803706221987046,Cold 0,0
summary_004,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,153,253,cross-model agreement,0.9777070914640678,gpt-4.1-mini vs gpt-5.4,0.9772401597764263,Cold 0,0
summary_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,353,453,cross-model agreement,0.978574143791851,DeepSeek-V4-Flash vs gpt-5.4,0.9780977842278071,Warm 1,1
summary_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,353,553,cross-model agreement,0.981379647033892,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9809666710823807,Warm 1,1
summary_004,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,453,553,cross-model agreement,0.9784031610707727,gpt-4.1-mini vs gpt-5.4,0.9779229288219912,Warm 1,1
summary_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,653,753,cross-model agreement,0.9776849588455967,DeepSeek-V4-Flash vs gpt-5.4,0.9772284554200942,Warm 2,2
summary_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,653,853,cross-model agreement,0.9805974843334727,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9802016594672474,Warm 2,2
summary_004,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,753,853,cross-model agreement,0.9775069563971289,gpt-4.1-mini vs gpt-5.4,0.9770467362448993,Warm 2,2
summary_005,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,54,154,cross-model agreement,0.9774943615740223,DeepSeek-V4-Flash vs gpt-5.4,0.9770382889586744,Cold 0,0
summary_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,54,254,cross-model agreement,0.9804675301040858,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9800732690631091,Cold 0,0
summary_005,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,154,254,cross-model agreement,0.9773152019419966,gpt-4.1-mini vs gpt-5.4,0.976855417904339,Cold 0,0
summary_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,354,454,cross-model agreement,0.9783905169653843,DeepSeek-V4-Flash vs gpt-5.4,0.9779288090286904,Warm 1,1
summary_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,354,554,cross-model agreement,0.9812530104932571,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9808539582140304,Warm 1,1
summary_005,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,454,554,cross-model agreement,0.9782184037992032,gpt-4.1-mini vs gpt-5.4,0.9777529411230823,Warm 1,1
summary_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,654,754,cross-model agreement,0.9772887134312169,DeepSeek-V4-Flash vs gpt-5.4,0.9768394185415873,Warm 2,2
summary_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,654,854,cross-model agreement,0.9802871885837228,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9798987933017898,Warm 2,2
summary_005,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,754,854,cross-model agreement,0.9771079378262729,gpt-4.1-mini vs gpt-5.4,0.9766549847350836,Warm 2,2
summary_006,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,55,155,cross-model agreement,0.9769402340707894,DeepSeek-V4-Flash vs gpt-5.4,0.9764531042298392,Cold 0,0
summary_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,55,255,cross-model agreement,0.9800193997441345,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9795993500098055,Cold 0,0
summary_006,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,155,255,cross-model agreement,0.9767570682824662,gpt-4.1-mini vs gpt-5.4,0.9762659833397725,Cold 0,0
summary_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,355,455,cross-model agreement,0.9776222006762736,DeepSeek-V4-Flash vs gpt-5.4,0.9771186907686558,Warm 1,1
summary_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,355,555,cross-model agreement,0.9806152830480179,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9801810947075252,Warm 1,1
summary_006,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,455,555,cross-model agreement,0.9774443729175575,gpt-4.1-mini vs gpt-5.4,0.9769367795527782,Warm 1,1
summary_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,655,755,cross-model agreement,0.976883124610672,DeepSeek-V4-Flash vs gpt-5.4,0.9764095037329861,Warm 2,2
summary_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,655,855,cross-model agreement,0.9799694852504557,DeepSeek-V4-Flash vs gpt-4.1-mini,0.979561135018995,Warm 2,2
summary_006,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,755,855,cross-model agreement,0.97669951202389,gpt-4.1-mini vs gpt-5.4,0.9762220423355062,Warm 2,2
summary_007,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,56,156,cross-model agreement,0.9743753206920532,DeepSeek-V4-Flash vs gpt-5.4,0.9739280504021212,Cold 0,0
summary_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,56,256,cross-model agreement,0.977775516349413,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9773898390900937,Cold 0,0
summary_007,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,156,256,cross-model agreement,0.9741721218365801,gpt-4.1-mini vs gpt-5.4,0.9737212068277825,Cold 0,0
summary_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,356,456,cross-model agreement,0.9752978326643293,DeepSeek-V4-Flash vs gpt-5.4,0.9748351963315,Warm 1,1
summary_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,356,556,cross-model agreement,0.9785830624490585,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9781841237563573,Warm 1,1
summary_007,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,456,556,cross-model agreement,0.9751018310889175,gpt-4.1-mini vs gpt-5.4,0.9746354304982814,Warm 1,1
summary_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,656,756,cross-model agreement,0.974108383849496,DeepSeek-V4-Flash vs gpt-5.4,0.9736687976809278,Warm 2,2
summary_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,656,856,cross-model agreement,0.9775417415173704,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9771627098431422,Warm 2,2
summary_007,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,756,856,cross-model agreement,0.9739031040628834,gpt-4.1-mini vs gpt-5.4,0.9734599331424117,Warm 2,2
summary_008,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,57,157,cross-model agreement,0.978466400753949,DeepSeek-V4-Flash vs gpt-5.4,0.9779826922055973,Cold 0,0
summary_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,57,257,cross-model agreement,0.9813524988591894,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9809355240441355,Cold 0,0
summary_008,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,157,257,cross-model agreement,0.9782951876174232,gpt-4.1-mini vs gpt-5.4,0.9778075524892429,Cold 0,0
summary_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,357,457,cross-model agreement,0.979062249493439,DeepSeek-V4-Flash vs gpt-5.4,0.978563114537565,Warm 1,1
summary_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,357,557,cross-model agreement,0.9818725552684567,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9814422687754342,Warm 1,1
summary_008,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,457,557,cross-model agreement,0.9788957095285076,gpt-4.1-mini vs gpt-5.4,0.9783925268892862,Warm 1,1
summary_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,657,757,cross-model agreement,0.9782782097878128,DeepSeek-V4-Flash vs gpt-5.4,0.97780097032238,Warm 2,2
summary_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,657,857,cross-model agreement,0.9811881975412456,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9807768106750171,Warm 2,2
summary_008,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,757,857,cross-model agreement,0.9781055214609025,gpt-4.1-mini vs gpt-5.4,0.9776244062246149,Warm 2,2
summary_009,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,58,158,cross-model agreement,0.9787505425672465,DeepSeek-V4-Flash vs gpt-5.4,0.9783048180815859,Cold 0,0
summary_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,58,258,cross-model agreement,0.9816005266826393,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9812164527527587,Cold 0,0
summary_009,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,158,258,cross-model agreement,0.9785815574599016,gpt-4.1-mini vs gpt-5.4,0.9781322063546786,Cold 0,0
summary_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,358,458,cross-model agreement,0.9794232414593043,DeepSeek-V4-Flash vs gpt-5.4,0.9789660799915357,Warm 1,1
summary_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,358,558,cross-model agreement,0.9821875156527287,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9817935855592861,Warm 1,1
summary_009,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,458,558,cross-model agreement,0.9792595345117484,gpt-4.1-mini vs gpt-5.4,0.9787986570430496,Warm 1,1
summary_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,658,758,cross-model agreement,0.9784131603912316,DeepSeek-V4-Flash vs gpt-5.4,0.9779674411961449,Warm 2,2
summary_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,658,858,cross-model agreement,0.9813060193776699,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9809219297288804,Warm 2,2
summary_009,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,758,858,cross-model agreement,0.9782415298769543,gpt-4.1-mini vs gpt-5.4,0.9777921836429461,Warm 2,2
summary_010,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,59,159,cross-model agreement,0.9790437841703367,DeepSeek-V4-Flash vs gpt-5.4,0.978617371743675,Cold 0,0
summary_010,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,59,259,cross-model agreement,0.9819159327832135,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9815512699797355,Cold 0,0
summary_010,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,159,259,cross-model agreement,0.9789445263311781,gpt-4.1-mini vs gpt-5.4,0.9785185402691796,Cold 0,0
summary_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,359,459,cross-model agreement,0.9798418820908551,DeepSeek-V4-Flash vs gpt-5.4,0.9794100971848008,Warm 1,1
summary_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,359,559,cross-model agreement,0.9826076873605245,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9822383506867841,Warm 1,1
summary_010,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,459,559,cross-model agreement,0.9797438419322527,gpt-4.1-mini vs gpt-5.4,0.9793123374140633,Warm 1,1
summary_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,659,759,cross-model agreement,0.9788655903633751,DeepSeek-V4-Flash vs gpt-5.4,0.9784455278971699,Warm 2,2
summary_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,659,859,cross-model agreement,0.9817614497136704,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9814022553105947,Warm 2,2
summary_010,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,759,859,cross-model agreement,0.9787660884723534,gpt-4.1-mini vs gpt-5.4,0.9783464837726649,Warm 2,2
code_001,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,60,160,cross-model agreement,0.9719054751815946,DeepSeek-V4-Flash vs gpt-5.4,0.9713341711569486,Cold 0,0
code_001,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,60,260,cross-model agreement,0.9756107140766055,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9751171929581012,Cold 0,0
code_001,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,160,260,cross-model agreement,0.971683050977295,gpt-4.1-mini vs gpt-5.4,0.971107127975385,Cold 0,0
code_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,360,460,cross-model agreement,0.972702543735987,DeepSeek-V4-Flash vs gpt-5.4,0.9721103272644638,Warm 1,1
code_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,360,560,cross-model agreement,0.9763097778262564,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9757981753597591,Warm 1,1
code_001,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,460,560,cross-model agreement,0.9724863169323469,gpt-4.1-mini vs gpt-5.4,0.9718893179206533,Warm 1,1
code_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,660,760,cross-model agreement,0.9715842760491151,DeepSeek-V4-Flash vs gpt-5.4,0.9710210628760316,Warm 2,2
code_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,660,860,cross-model agreement,0.9753288902087492,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9748423657209754,Warm 2,2
code_001,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,760,860,cross-model agreement,0.9713593563331291,gpt-4.1-mini vs gpt-5.4,0.9707915873870125,Warm 2,2
code_002,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,61,161,cross-model agreement,0.9681548988414738,DeepSeek-V4-Flash vs gpt-5.4,0.9675991016572222,Cold 0,0
code_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,61,261,cross-model agreement,0.9723847867775351,DeepSeek-V4-Flash vs gpt-4.1-mini,0.971906293528254,Cold 0,0
code_002,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,161,261,cross-model agreement,0.9679040306106891,gpt-4.1-mini vs gpt-5.4,0.967343737802934,Cold 0,0
code_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,361,461,cross-model agreement,0.9691751183755533,DeepSeek-V4-Flash vs gpt-5.4,0.9685956878178935,Warm 1,1
code_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,361,561,cross-model agreement,0.9732776235026449,DeepSeek-V4-Flash vs gpt-4.1-mini,0.97277870364356,Warm 1,1
code_002,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,461,561,cross-model agreement,0.9689321042289337,gpt-4.1-mini vs gpt-5.4,0.9683479944790983,Warm 1,1
code_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,661,761,cross-model agreement,0.9677415874821017,DeepSeek-V4-Flash vs gpt-5.4,0.9671949688053574,Warm 2,2
code_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,661,861,cross-model agreement,0.9720229266891559,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9715523678046034,Warm 2,2
code_002,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,761,861,cross-model agreement,0.9674875408897655,gpt-4.1-mini vs gpt-5.4,0.9669364977636992,Warm 2,2
code_003,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,62,162,cross-model agreement,0.9780664737572734,DeepSeek-V4-Flash vs gpt-5.4,0.9776691744082919,Cold 0,0
code_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,62,262,cross-model agreement,0.9810359480929585,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9806946435862138,Cold 0,0
code_003,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,162,262,cross-model agreement,0.9778924256148586,gpt-4.1-mini vs gpt-5.4,0.9774918806801723,Cold 0,0
code_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,362,462,cross-model agreement,0.978555317285516,DeepSeek-V4-Flash vs gpt-5.4,0.9781407807630028,Warm 1,1
code_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,362,562,cross-model agreement,0.9814613101362626,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9811051382362922,Warm 1,1
code_003,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,462,562,cross-model agreement,0.9783850876521462,gpt-4.1-mini vs gpt-5.4,0.9779671706208307,Warm 1,1
code_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,662,762,cross-model agreement,0.9778711973276832,DeepSeek-V4-Flash vs gpt-5.4,0.9774805336209411,Warm 2,2
code_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,662,862,cross-model agreement,0.9808659958128971,DeepSeek-V4-Flash vs gpt-4.1-mini,0.980530414773297,Warm 2,2
