prompt_id,left_model,right_model,left_phase,right_phase,left_repetition,right_repetition,left_row_index,right_row_index,pair_type,cosine_similarity
reason_001,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,280,680,cross-model agreement,0.8856828118310329
reason_001,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,280,780,cross-model agreement,0.8832722830491717
reason_001,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,280,880,cold-to-warm consistency,0.9043716775076776
reason_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,380,480,cross-model agreement,0.9791821355364668
reason_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,380,580,cross-model agreement,0.9819771636148991
reason_001,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,380,680,within-model repeat,0.8933096313723743
reason_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,380,780,cross-model agreement,0.8726994229834839
reason_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,380,880,cross-model agreement,0.8749399151437159
reason_001,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,480,580,cross-model agreement,0.9790165362708338
reason_001,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,480,680,cross-model agreement,0.8729411443717126
reason_001,gpt-5.4,gpt-5.4,warm,warm,1,2,480,780,within-model repeat,0.8947916118075148
reason_001,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,480,880,cross-model agreement,0.8727875187918266
reason_001,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,580,680,cross-model agreement,0.8749459237139221
reason_001,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,580,780,cross-model agreement,0.8725518320723349
reason_001,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,580,880,within-model repeat,0.893346379383676
reason_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,680,780,cross-model agreement,0.9783437038877513
reason_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,680,880,cross-model agreement,0.9812453802153154
reason_001,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,780,880,cross-model agreement,0.9781715289137491
reason_002,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,81,181,cross-model agreement,0.9756778573397819
reason_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,81,281,cross-model agreement,0.9789826690592178
reason_002,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,81,381,cold-to-warm consistency,0.8787798961363296
reason_002,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,81,481,cross-model agreement,0.854698104576066
reason_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,81,581,cross-model agreement,0.8572223118195182
reason_002,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,81,681,cold-to-warm consistency,0.8908070902799481
reason_002,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,81,781,cross-model agreement,0.8661669545385063
reason_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,81,881,cross-model agreement,0.86893779807644
reason_002,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,181,281,cross-model agreement,0.9753886982061344
reason_002,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,181,381,cross-model agreement,0.8546959198639557
reason_002,gpt-5.4,gpt-5.4,cold,warm,0,1,181,481,cold-to-warm consistency,0.8792241546278678
reason_002,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,181,581,cross-model agreement,0.8538530852147621
reason_002,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,181,681,cross-model agreement,0.8662316874512628
reason_002,gpt-5.4,gpt-5.4,cold,warm,0,2,181,781,cold-to-warm consistency,0.8912149357425742
reason_002,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,181,881,cross-model agreement,0.8655092052395578
reason_002,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,281,381,cross-model agreement,0.8572277717180556
reason_002,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,281,481,cross-model agreement,0.8538607062253325
reason_002,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,281,581,cold-to-warm consistency,0.8776729068431147
reason_002,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,281,681,cross-model agreement,0.8687759600887842
reason_002,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,281,781,cross-model agreement,0.8652833389448787
reason_002,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,281,881,cold-to-warm consistency,0.8897905811057
reason_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,381,481,cross-model agreement,0.9757116967680751
reason_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,381,581,cross-model agreement,0.9790120853859309
reason_002,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,381,681,within-model repeat,0.881545123184763
reason_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,381,781,cross-model agreement,0.8569386710679187
reason_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,381,881,cross-model agreement,0.8596500690881603
reason_002,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,481,581,cross-model agreement,0.9754230703948173
reason_002,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,481,681,cross-model agreement,0.8570049049142772
reason_002,gpt-5.4,gpt-5.4,warm,warm,1,2,481,781,within-model repeat,0.8819872720709283
reason_002,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,481,881,cross-model agreement,0.8562419901882234
reason_002,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,581,681,cross-model agreement,0.8594844866151137
reason_002,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,581,781,cross-model agreement,0.8560109020282142
reason_002,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,581,881,within-model repeat,0.880443125846398
reason_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,681,781,cross-model agreement,0.9746885139397963
reason_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,681,881,cross-model agreement,0.9781224242114132
reason_002,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,781,881,cross-model agreement,0.974383616699032
reason_003,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,82,182,cross-model agreement,0.9771454696482424
reason_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,82,282,cross-model agreement,0.9802342101859164
reason_003,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,82,382,cold-to-warm consistency,0.8808033493724081
reason_003,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,82,482,cross-model agreement,0.8587598243286751
reason_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,82,582,cross-model agreement,0.8611172671888634
reason_003,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,82,682,cold-to-warm consistency,0.8972806331931
reason_003,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,82,782,cross-model agreement,0.8746322360170238
reason_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,82,882,cross-model agreement,0.8772263795666941
reason_003,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,182,282,cross-model agreement,0.9769642348194699
reason_003,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,182,382,cross-model agreement,0.8587294216432592
reason_003,gpt-5.4,gpt-5.4,cold,warm,0,1,182,482,cold-to-warm consistency,0.8822590922869513
reason_003,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,182,582,cross-model agreement,0.8585710703396542
reason_003,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,182,682,cross-model agreement,0.8747989753008458
reason_003,gpt-5.4,gpt-5.4,cold,warm,0,2,182,782,cold-to-warm consistency,0.8985566717104342
reason_003,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,182,882,cross-model agreement,0.8746316732795925
reason_003,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,282,382,cross-model agreement,0.8611163440017512
reason_003,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,282,482,cross-model agreement,0.8586005469287863
reason_003,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,282,582,cold-to-warm consistency,0.8808474316756953
reason_003,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,282,682,cross-model agreement,0.8772314443274917
reason_003,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,282,782,cross-model agreement,0.874470014701511
reason_003,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,282,882,cold-to-warm consistency,0.8973192817555428
reason_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,382,482,cross-model agreement,0.9772766733122009
reason_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,382,582,cross-model agreement,0.9803484503328049
reason_003,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,382,682,within-model repeat,0.8838116436794206
reason_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,382,782,cross-model agreement,0.8612976489371647
reason_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,382,882,cross-model agreement,0.8638175176737729
reason_003,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,482,582,cross-model agreement,0.9770964616747497
reason_003,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,482,682,cross-model agreement,0.861492345549441
reason_003,gpt-5.4,gpt-5.4,warm,warm,1,2,482,782,within-model repeat,0.8852505369026586
reason_003,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,482,882,cross-model agreement,0.8613275883711928
reason_003,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,582,682,cross-model agreement,0.8638234311054028
reason_003,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,582,782,cross-model agreement,0.8611388240476667
reason_003,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,582,882,within-model repeat,0.8838552231540964
reason_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,682,782,cross-model agreement,0.9764390607393952
reason_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,682,882,cross-model agreement,0.979618980796827
reason_003,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,782,882,cross-model agreement,0.9762523204332161
reason_004,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,83,183,cross-model agreement,0.9816871785425347
reason_004,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,83,283,cross-model agreement,0.9841608230269259
reason_004,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,83,383,cold-to-warm consistency,0.9060672039137923
reason_004,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,83,483,cross-model agreement,0.8887262574640044
reason_004,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,83,583,cross-model agreement,0.8905252902711275
reason_004,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,83,683,cold-to-warm consistency,0.9185531630002829
reason_004,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,83,783,cross-model agreement,0.9006446098601303
reason_004,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,83,883,cross-model agreement,0.9026665530473216
reason_004,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,183,283,cross-model agreement,0.9815412695954365
reason_004,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,183,383,cross-model agreement,0.8885383802823962
reason_004,gpt-5.4,gpt-5.4,cold,warm,0,1,183,483,cold-to-warm consistency,0.9071737910799442
reason_004,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,183,583,cross-model agreement,0.8884109640311703
reason_004,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,183,683,cross-model agreement,0.900685035691543
reason_004,gpt-5.4,gpt-5.4,cold,warm,0,2,183,783,cold-to-warm consistency,0.9195348245803254
reason_004,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,183,883,cross-model agreement,0.9005501656829695
reason_004,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,283,383,cross-model agreement,0.8905206312937591
reason_004,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,283,483,cross-model agreement,0.888594165372634
reason_004,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,283,583,cold-to-warm consistency,0.9060945863081024
reason_004,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,283,683,cross-model agreement,0.9026675558730136
reason_004,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,283,783,cross-model agreement,0.9005107463345521
reason_004,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,283,883,cold-to-warm consistency,0.9185774606068176
reason_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,383,483,cross-model agreement,0.9823274733935408
reason_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,383,583,cross-model agreement,0.984718312562525
reason_004,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,383,683,within-model repeat,0.9094474077254797
reason_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,383,783,cross-model agreement,0.8918131610659912
reason_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,383,883,cross-model agreement,0.8938418435336474
reason_004,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,483,583,cross-model agreement,0.9821866078024606
reason_004,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,483,683,cross-model agreement,0.89204176857626
reason_004,gpt-5.4,gpt-5.4,warm,warm,1,2,483,783,within-model repeat,0.9105172541923259
reason_004,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,483,883,cross-model agreement,0.8919081928242399
reason_004,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,583,683,cross-model agreement,0.8938475129137485
reason_004,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,583,783,cross-model agreement,0.8916852752117628
reason_004,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,583,883,within-model repeat,0.9094738818850856
reason_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,683,783,cross-model agreement,0.9815512515241278
reason_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,683,883,cross-model agreement,0.9840424400960223
reason_004,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,783,883,cross-model agreement,0.9814042724798865
reason_005,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,84,184,cross-model agreement,0.9813768579879805
reason_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,84,284,cross-model agreement,0.9838658943893516
reason_005,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,84,384,cold-to-warm consistency,0.9036858118966616
reason_005,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,84,484,cross-model agreement,0.8860537279064324
reason_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,84,584,cross-model agreement,0.8877643167693495
reason_005,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,84,684,cold-to-warm consistency,0.9170307326514828
reason_005,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,84,784,cross-model agreement,0.8989157745699986
reason_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,84,884,cross-model agreement,0.900847407508924
reason_005,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,184,284,cross-model agreement,0.9812282793728698
reason_005,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,184,384,cross-model agreement,0.8858988417054592
reason_005,gpt-5.4,gpt-5.4,cold,warm,0,1,184,484,cold-to-warm consistency,0.9050580507435175
reason_005,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,184,584,cross-model agreement,0.8857679666304031
reason_005,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,184,684,cross-model agreement,0.8989651673472978
reason_005,gpt-5.4,gpt-5.4,cold,warm,0,2,184,784,cold-to-warm consistency,0.9182324362740807
reason_005,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,184,884,cross-model agreement,0.898828029468993
reason_005,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,284,384,cross-model agreement,0.8877610611006824
reason_005,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,284,484,cross-model agreement,0.8859195810343778
reason_005,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,284,584,cold-to-warm consistency,0.9037145976837301
reason_005,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,284,684,cross-model agreement,0.900848446075562
reason_005,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,284,784,cross-model agreement,0.89877968040821
reason_005,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,284,884,cold-to-warm consistency,0.9170559469709292
reason_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,384,484,cross-model agreement,0.9818241964308798
reason_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,384,584,cross-model agreement,0.984256676377226
reason_005,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,384,684,within-model repeat,0.9071202741719159
reason_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,384,784,cross-model agreement,0.8892168446653045
reason_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,384,884,cross-model agreement,0.8911339739156922
reason_005,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,484,584,cross-model agreement,0.9816791501689927
reason_005,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,484,684,cross-model agreement,0.8894211793616634
reason_005,gpt-5.4,gpt-5.4,warm,warm,1,2,484,784,within-model repeat,0.9084478116844139
reason_005,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,484,884,cross-model agreement,0.8892854974266037
reason_005,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,584,684,cross-model agreement,0.8911382693257828
reason_005,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,584,784,cross-model agreement,0.8890854794170296
reason_005,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,584,884,within-model repeat,0.9071481235289155
reason_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,684,784,cross-model agreement,0.9812362665197321
reason_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,684,884,cross-model agreement,0.9837430446892111
reason_005,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,784,884,cross-model agreement,0.9810865781173405
reason_006,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,85,185,cross-model agreement,0.9804767387788641
reason_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,85,285,cross-model agreement,0.9831274265053279
reason_006,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,85,385,cold-to-warm consistency,0.8996747084677752
reason_006,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,85,485,cross-model agreement,0.8806897989907084
reason_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,85,585,cross-model agreement,0.882614145859682
reason_006,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,85,685,cold-to-warm consistency,0.913514818669191
reason_006,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,85,785,cross-model agreement,0.8941347739370065
reason_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,85,885,cross-model agreement,0.8962706347077639
reason_006,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,185,285,cross-model agreement,0.9802636695230492
reason_006,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,185,385,cross-model agreement,0.880631101253821
reason_006,gpt-5.4,gpt-5.4,cold,warm,0,1,185,485,cold-to-warm consistency,0.9001978554616474
reason_006,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,185,585,cross-model agreement,0.8800197025217685
reason_006,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,185,685,cross-model agreement,0.8941535328434677
reason_006,gpt-5.4,gpt-5.4,cold,warm,0,2,185,785,cold-to-warm consistency,0.9139736590182105
reason_006,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,185,885,cross-model agreement,0.8936356549506702
reason_006,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,285,385,cross-model agreement,0.882695716594238
reason_006,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,285,485,cross-model agreement,0.8801596958848962
reason_006,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,285,585,cold-to-warm consistency,0.8989493539299177
reason_006,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,285,685,cross-model agreement,0.8962445579127539
reason_006,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,285,785,cross-model agreement,0.8935909073236469
reason_006,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,285,885,cold-to-warm consistency,0.9128784884709089
reason_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,385,485,cross-model agreement,0.9809677850971461
reason_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,385,585,cross-model agreement,0.9835543291961854
reason_006,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,385,685,within-model repeat,0.9032391186889165
reason_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,385,785,cross-model agreement,0.8841015144313775
reason_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,385,885,cross-model agreement,0.8862186422897146
reason_006,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,485,585,cross-model agreement,0.9807614514539671
reason_006,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,485,685,cross-model agreement,0.884178993131248
reason_006,gpt-5.4,gpt-5.4,warm,warm,1,2,485,785,within-model repeat,0.9037453777959755
reason_006,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,485,885,cross-model agreement,0.8836725000715071
reason_006,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,585,685,cross-model agreement,0.8861109640465398
reason_006,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,585,785,cross-model agreement,0.8834877062838348
reason_006,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,585,885,within-model repeat,0.9025371494956546
reason_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,685,785,cross-model agreement,0.9803221752449901
reason_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,685,885,cross-model agreement,0.9829930259021088
reason_006,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,785,885,cross-model agreement,0.9801069710425415
reason_007,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,86,186,cross-model agreement,0.9786405648251282
reason_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,86,286,cross-model agreement,0.9815045332210898
reason_007,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,86,386,cold-to-warm consistency,0.8993277317973382
reason_007,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,86,486,cross-model agreement,0.8789332457864053
reason_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,86,586,cross-model agreement,0.8810305239389516
reason_007,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,86,686,cold-to-warm consistency,0.909118786594661
reason_007,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,86,786,cross-model agreement,0.888161832849136
reason_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,86,886,cross-model agreement,0.8904753339999746
reason_007,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,186,286,cross-model agreement,0.9784707172541101
reason_007,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,186,386,cross-model agreement,0.8788144208559351
reason_007,gpt-5.4,gpt-5.4,cold,warm,0,1,186,486,cold-to-warm consistency,0.9007226338902367
reason_007,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,186,586,cross-model agreement,0.8786648442250401
reason_007,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,186,686,cross-model agreement,0.8882715563473802
reason_007,gpt-5.4,gpt-5.4,cold,warm,0,2,186,786,cold-to-warm consistency,0.9104012642612993
reason_007,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,186,886,cross-model agreement,0.8881146716732929
reason_007,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,286,386,cross-model agreement,0.8810275703544858
reason_007,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,286,486,cross-model agreement,0.8787807028791835
reason_007,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,286,586,cold-to-warm consistency,0.8993623193124497
reason_007,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,286,686,cross-model agreement,0.8904780622928349
reason_007,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,286,786,cross-model agreement,0.8880076882781847
reason_007,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,286,886,cold-to-warm consistency,0.9091505945118421
reason_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,386,486,cross-model agreement,0.9790498841629418
reason_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,386,586,cross-model agreement,0.9818617651799832
reason_007,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,386,686,within-model repeat,0.902893931787559
reason_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,386,786,cross-model agreement,0.8821218162146041
reason_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,386,886,cross-model agreement,0.8844309742321935
reason_007,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,486,586,cross-model agreement,0.9788832471805757
reason_007,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,486,686,cross-model agreement,0.8823500803891937
reason_007,gpt-5.4,gpt-5.4,warm,warm,1,2,486,786,within-model repeat,0.9042495166881035
reason_007,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,486,886,cross-model agreement,0.8821942415538694
reason_007,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,586,686,cross-model agreement,0.8844366490092023
reason_007,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,586,786,cross-model agreement,0.8819716766559242
reason_007,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,586,886,within-model repeat,0.9029275479188379
reason_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,686,786,cross-model agreement,0.9782665887838481
reason_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,686,886,cross-model agreement,0.981178050988752
reason_007,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,786,886,cross-model agreement,0.9780938093743811
reason_008,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,87,187,cross-model agreement,0.9763523787356905
reason_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,87,287,cross-model agreement,0.9795055032869723
reason_008,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,87,387,cold-to-warm consistency,0.883923142468986
reason_008,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,87,487,cross-model agreement,0.8617928788612034
reason_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,87,587,cross-model agreement,0.863887351383626
